CustomerID,CustomerName,PrimaryContactPersonID,AlternateContactPersonID,PhoneNumber,WebsiteURL,DeliveryAddressLine1,DeliveryAddressLine2
981,Mahmut ozbek,3181,NULL,(339) 555-0100,http://www.microsoft.com/Mahmutozbek/,Unit 5,662 Ornlamai Boulevard
982,Yves Belisle,3182,NULL,(480) 555-0100,http://www.microsoft.com/YvesBelisle/,Unit 22,1530 Ngo Boulevard
983,Sabine Alksne,3183,NULL,(479) 555-0100,http://www.microsoft.com/SabineAlksne/,Unit 27,767 Jun Avenue
984,Kamala Nishad,3184,NULL,(201) 555-0100,http://www.microsoft.com/KamalaNishad/,Suite 5,1233 Jantunen Street
985,Roko Ilic,3185,NULL,(262) 555-0100,http://www.microsoft.com/RokoIlic/,Unit 17,1653 Huq Crescent
986,Neil Farrelly,3186,NULL,(215) 555-0100,http://www.microsoft.com/NeilFarrelly/,Suite 17,730 Gungor Boulevard
987,Akhil Nadar,3187,NULL,(479) 555-0100,http://www.microsoft.com/AkhilNadar/,Shop 6,372 Ghatak Crescent
988,Maksims Krastins,3188,NULL,(304) 555-0100,http://www.microsoft.com/MaksimsKrastins/,Shop 23,292 Desai Boulevard
989,Milinka Zujovic,3189,NULL,(316) 555-0100,http://www.microsoft.com/MilinkaZujovic/,Shop 13,1941 Piili Lane
990,Andris Saulitis,3190,NULL,(210) 555-0100,http://www.microsoft.com/AndrisSaulitis/,Unit 28,370 Rallapalli Street
991,Valter Viiding,3191,NULL,(216) 555-0100,http://www.microsoft.com/ValterViiding/,Suite 10,129 Jo Road
992,Amarakumaar Gadiyaram,3192,NULL,(303) 555-0100,http://www.microsoft.com/AmarakumaarGadiyaram/,Shop 10,1575 Bhattacharya Lane
993,Gasper Havzija,3193,NULL,(314) 555-0100,http://www.microsoft.com/GasperHavzija/,Suite 31,978 Saowaluk Crescent
994,Libuse Kuchtova,3194,NULL,(210) 555-0100,http://www.microsoft.com/LibuseKuchtova/,Unit 31,364 Thai Lane
995,Kumar Naicker,3195,NULL,(262) 555-0100,http://www.microsoft.com/KumarNaicker/,Suite 11,1012 Sidhu Street
996,Laszlo Gardenier,3196,NULL,(215) 555-0100,http://www.microsoft.com/LaszloGardenier/,Unit 6,1739 Matos Lane
997,Nada Ana Slosar,3197,NULL,(239) 555-0100,http://www.microsoft.com/NadaAnaSlosar/,Unit 7,1746 Das Avenue
998,Mahavir Sonkar,3198,NULL,(505) 555-0100,http://www.microsoft.com/MahavirSonkar/,Unit 7,732 Petrov Avenue
999,Kristi Part,3199,NULL,(702) 555-0100,http://www.microsoft.com/KristiPart/,Unit 26,348 Putkonen Avenue
1000,Krishnam Allu,3200,NULL,(405) 555-0100,http://www.microsoft.com/KrishnamAllu/,Unit 20,1253 Rahimi Lane
1001,Dinh Mai,3201,NULL,(210) 555-0100,http://www.microsoft.com/,Suite 22,1787 Hele Avenue
1002,Stefan Selezeanu,3202,NULL,(212) 555-0100,http://www.microsoft.com/,Unit 2,1683 Zala Avenue
1003,Hue Ton,3203,NULL,(252) 555-0100,http://www.microsoft.com/,Unit 17,1634 Eugen Lane
1004,Drishti Bose,3204,NULL,(479) 555-0100,http://www.microsoft.com/,Shop 12,262 Seo-yun Boulevard
1005,Bhadram Kamasamudram,3205,NULL,(802) 555-0100,http://www.microsoft.com/,Shop 3,94 Selma Road
1006,Taj Syme,3206,NULL,(216) 555-0100,http://www.microsoft.com/,Unit 27,1864 Rohan Road
1007,Irma Berzina,3207,NULL,(458) 555-0100,http://www.microsoft.com/,Suite 29,932 Deeptendu Crescent
1008,Vedrana Kovacevic,3208,NULL,(479) 555-0100,http://www.microsoft.com/,Shop 31,1195 Sophia Crescent
1009,Bhagavateeprasaad Malladi,3209,NULL,(479) 555-0100,http://www.microsoft.com/,Shop 18,1386 Elnaz Avenue
1010,Serdar ozCelik,3210,NULL,(210) 555-0100,http://www.microsoft.com/,Unit 2,473 Mani Avenue
1011,Rajeev Sandhu,3211,NULL,(458) 555-0100,http://www.microsoft.com/,Shop 9,1768 Suniti Road
1012,Urve Kasesalu,3212,NULL,(319) 555-0100,http://www.microsoft.com/,Unit 17,987 Amarendra Road
1013,Annette  Hetu,3213,NULL,(405) 555-0100,http://www.microsoft.com/,Unit 30,1595 Anima Avenue
1014,Narendra Tickoo,3214,NULL,(803) 555-0100,http://www.microsoft.com/,Shop 13,1608 Volkan Boulevard
1015,Isa Hulsegge,3215,NULL,(252) 555-0100,http://www.microsoft.com/,Suite 11,599 Margherita Boulevard
1016,Aive Petrov,3216,NULL,(316) 555-0100,http://www.microsoft.com/,Unit 26,1377 Marten Street
1017,David Novacek ,3217,NULL,(423) 555-0100,http://www.microsoft.com/,Shop 10,588 Danielle  Lane
1018,Nils Kaulins,3218,NULL,(406) 555-0100,http://www.microsoft.com/,Unit 13,432 Ebru Road
1019,Dhanishta Pullela,3219,NULL,(304) 555-0100,http://www.microsoft.com/,Suite 6,304 Olly Lane
1020,Hai Banh,3220,NULL,(252) 555-0100,http://www.microsoft.com/,Shop 24,1983 Chandrakanta Street
1021,Fabrice Cloutier,3221,NULL,(252) 555-0100,http://www.microsoft.com/,Suite 14,667 Sandhya Lane
1022,Nadir Seddigh,3222,NULL,(907) 555-0100,http://www.microsoft.com/,Shop 30,283 Panit Road
1023,Farzana Habibi,3223,NULL,(219) 555-0100,http://www.microsoft.com/,Suite 12,430 Mina Street
1024,Arka Chatterjee,3224,NULL,(303) 555-0100,http://www.microsoft.com/,Unit 13,1644 Archer Lane
1025,Tuulikki Linna,3225,NULL,(217) 555-0100,http://www.microsoft.com/,Suite 20,25 Darakhshan Road
1026,Daniella Cavalcante,3226,NULL,(405) 555-0100,http://www.microsoft.com/,Shop 22,854 Chin-Sun Street
1027,Serdar ozden,3227,NULL,(319) 555-0100,http://www.microsoft.com/,Shop 16,1045 Margherita Lane
1028,Emma Van Zant,3228,NULL,(303) 555-0100,http://www.microsoft.com/,Shop 21,1197 Uma Road
1029,Veronika Necesana,3229,NULL,(218) 555-0100,http://www.microsoft.com/,Shop 10,767 Gopalgobinda Crescent
1030,Chompoo Atitarn,3230,NULL,(603) 555-0100,http://www.microsoft.com/,Unit 16,1605 Anuj Avenue
1031,Dipti Shah,3231,NULL,(216) 555-0100,http://www.microsoft.com/,Unit 3,381 Hai Crescent
1032,Som Mukherjee,3232,NULL,(385) 555-0100,http://www.microsoft.com/,Suite 13,263 Meredith Crescent
1033,Cuneyt Arslan,3233,NULL,(405) 555-0100,http://www.microsoft.com/,Unit 15,1400 Johanna Street
1034,Aishwarya Dantuluri,3234,NULL,(209) 555-0100,http://www.microsoft.com/,Suite 13,1167 Femke Lane
1035,Manjunatha Karnik,3235,NULL,(405) 555-0100,http://www.microsoft.com/,Suite 8,1768 Kwanjai Crescent
1036,Erik Malk,3236,NULL,(406) 555-0100,http://www.microsoft.com/,Suite 18,923 Gilbert Avenue
1037,David Jaramillo,3237,NULL,(803) 555-0100,http://www.microsoft.com/,Shop 12,1951 Victoria Avenue
1038,Damodara Trivedi,3238,NULL,(210) 555-0100,http://www.microsoft.com/,Shop 23,682 Shantanu Boulevard
1039,Bhaamini Palagummi,3239,NULL,(212) 555-0100,http://www.microsoft.com/,Unit 29,1035 Clarissa Avenue
1040,Damodar Shenoy,3240,NULL,(229) 555-0100,http://www.microsoft.com/,Suite 7,1337 Koknesis Avenue
1041,Tomo Vidovic,3241,NULL,(207) 555-0100,http://www.microsoft.com/,Shop 14,296 Anima Boulevard
1042,Nguyen Banh,3242,NULL,(239) 555-0100,http://www.microsoft.com/,Unit 7,1885 William Boulevard
1043,Raj Verma,3243,NULL,(203) 555-0100,http://www.microsoft.com/,Shop 9,678 Sang Crescent
1044,Hanita Nookala,3244,NULL,(225) 555-0100,http://www.microsoft.com/,Shop 27,835 Kamala Lane
1045,Matteo Cattaneo,3245,NULL,(229) 555-0100,http://www.microsoft.com/,Shop 2,1319 Kristiina Lane
1046,Christian Couet,3246,NULL,(212) 555-0100,http://www.microsoft.com/,Unit 29,315 Caterina Lane
1047,Ivana Hadrabova,3247,NULL,(603) 555-0100,http://www.microsoft.com/,Shop 12,849 Kristophe  Street
1048,Abhra Ganguly,3248,NULL,(212) 555-0100,http://www.microsoft.com/,Unit 31,1841 Marcello Crescent
1049,Amet Shergill,3249,NULL,(303) 555-0100,http://www.microsoft.com/,Suite 19,1527 Milada Lane
1050,Amrita Ganguly,3250,NULL,(787) 555-0100,http://www.microsoft.com/,Suite 5,1064 Eugen Lane
1051,Sylvie Laramee,3251,NULL,(787) 555-0100,http://www.microsoft.com/,Shop 16,1279 Annette Crescent
1052,Ian Olofsson,3252,NULL,(339) 555-0100,http://www.microsoft.com/,Suite 24,1327 Donald Street
1053,Luis Saucedo,3253,NULL,(210) 555-0100,http://www.microsoft.com/,Suite 23,117 Bhaagyalakshmi Road
1054,Emma Salpa,3254,NULL,(205) 555-0100,http://www.microsoft.com/,Suite 4,105 Jitka Street
1055,Adriana Pena,3255,NULL,(252) 555-0100,http://www.microsoft.com/,Shop 17,121 Valentina Road
1056,Kalyani Benjaree,3256,NULL,(212) 555-0100,http://www.microsoft.com/,Shop 20,429 Viljo Lane
1057,Ganesh Majumdar,3257,NULL,(217) 555-0100,http://www.microsoft.com/,Shop 25,162 Stern Crescent
1058,Jaroslav Fisar,3258,NULL,(215) 555-0100,http://www.microsoft.com/,Suite 30,1999 Ethan Road
1059,Jibek Juniskyzy,3259,NULL,(217) 555-0100,http://www.microsoft.com/,Shop 23,80 Hudson Boulevard
1060,Anand Mudaliyar,3260,NULL,(206) 555-0100,http://www.microsoft.com/,Shop 10,1235 Lana Lane
1061,Agrita Abele,3261,NULL,(206) 555-0100,http://www.microsoft.com/,Shop 12,652 Victoria Lane
